location_from_input_from_input,profileUrl_from_input,linkedinProfile_from_input,location_from_input,profileUrl,linkedinProfile,name,logo,banner,description,tagLine,followerCount,website,domain,location,companyAddress,industryCode,verifiedPage,industry,companySize,headquarters,founded,specialties,mainCompanyID,linkedinID,salesNavigatorLink,employeesOnLinkedIn,companyName,query,timestamp,sluggedUrl,companyUrl,phone
,,,Barcelona,https://www.linkedin.com/in/dalbalate,https://www.linkedin.com/in/dalbalate/,Abast,https://media.licdn.com/dms/image/v2/D4D0BAQGZFq5jhsUOQw/company-logo_200_200/company-logo_200_200/0/1720616497111/abast_grup_logo?e=1733356800&v=beta&t=ckS5CRZ5FNoWOs-kUCy34xyKoOqP-oNnWD3ln6PICbw,https://media.licdn.com/dms/image/v2/C4E1BAQEJoXEFvXtdMQ/company-background_10000/company-background_10000/0/1584482670862/abast_grup_cover?e=1725760800&v=beta&t=7icM1Y-zhHkwq1_VEanjC6C6hFUYILRt8hgdfSKnAOA,"Somos una compañía independiente con más de 30 años en el mercado Español implantando soluciones tecnológicas completas, innovadoras y estratégicas para nuestros clientes.

Misión ABAST
Proporcionar a nuestros clientes soluciones integradas de forma fiable y segura, para conseguir los objetivos de reducción de costes, mejora de eficiencia y flexibilidad mediante la innovación y los procesos de transformación.

Visión ABAST
Ser líder en integración de soluciones optimizadas de TI, con una oferta global de infraestructuras, aplicaciones y servicios diferenciales.

Damos respuesta a las necesidades de nuestros clientes desde diferentes áreas de especialización mediante la  consultoría y la integración de soluciones:

- Cloud Computing: Transformamos sus TI hacia un modelo de Cloud Privado Virtual y otros modelos de nube privada o gestionada.

- Servicios Gestionados: Prestamos los servicios TI que su organización necesite externalizar para que pueda centrarse en la gestión de su negocio.

- Gestión y Seguridad TI: Ofrecemos consultoría y soluciones para gestionar los servicios TI, asegurar la información y garantizar la continuidad y el cumplimiento.

- Business Analytics y Big Data​: Ayudamos a consolidar, transformar   y analizar sus datos, y convertirlos en información valiosa para la toma de decisiones de negocio.

- Aplicaciones de Negocio: Implantamos ERP, CRM,BPM,  Gestión Documental y soluciones a medida para automatizar y mejorar sus procesos de negocio.

- Data Center / Infraestructura TIC: Innovamos con la tecnología más avanzada para flexibilizar, optimizar, y garantizar la disponibilidad exigida por el negocio.",Liderando la integración de soluciones TI,12664,http://www.abast.es,abast.es,Barcelona,"c/Equador 39-45, Barcelona, 08029, ES",96,"September 12, 2023",IT Services and IT Consulting,201-500 employees,"Barcelona, Barcelona",1984,"Cloud Computing, Servicios Gestionados, Gestión TI, Ciberseguridad, Bases de datos, Business Intelligence / Analytics, Gestión Empresarial (ERP / CRM), Automatización de procesos / RPA, Data Center, Infraestructuras TI (sistemas, data storage, networking), Desarrollo de aplicaciones, Proyectos de Innovación, Transformación Digital, and Soluciones de usuario e impresión",40042,40042,https://www.linkedin.com/sales/company/40042/,427,Abast,https://www.linkedin.com/company/40042/,2024-09-01T01:41:02.271Z,https://www.linkedin.com/company/abast-grup/,https://www.linkedin.com/company/abast-grup/,+34 933666900
,,,Greater Barcelona Metropolitan Area,https://www.linkedin.com/in/lluissoler,https://www.linkedin.com/in/lluissoler/,SoftDoit,https://media.licdn.com/dms/image/v2/C4E0BAQGWCc_GVqs5Qw/company-logo_200_200/company-logo_200_200/0/1633502036605/softdoit_logo?e=1733356800&v=beta&t=XRDRU-D9PFxo-VltEez487o7T77vIQW1NOU3-0a6WTc,https://media.licdn.com/dms/image/v2/D4D1BAQE05eKi1hKG5g/company-background_10000/company-background_10000/0/1700728650286/softdoit_cover?e=1725760800&v=beta&t=WA8VE_ay5eCeqeZB8MI6Xjz1AuV9--KBd-ZFbKukWek,"SoftDoit is the software comparator born in 2012 in Barcelona which is now Nº1 in Spain and Latin America. It started with BUSCOelMEJOR.com, a comparator created by Lluís Soler Gomis, which changed its name to SoftDoit to face its international expansion in Europe and the United States with a strong, global and multilingual brand. 
 
With a simple search, SoftDoit helps professionals to find the best software. For that, the platform generates a neutral, free of charge and completly personalized ranking with the best options on the market, since it considers its sector, its size and its technological requirements. The comparator compares among more than 1.000 different solutions and finds those three that offer exactly what the business is looking for. 

SoftDoit launches new search options every month, and currently it already has software comparators for more than 500 sectors and more than 13 types of technological solutions such as CRM (Sales & Marketing), ERP (Enterprise Resource Planning), WMS (Warehouse Management System), e-learning, POS, Human Resources, Fleet Management,Contact Center, e-commerce, etc. 

“We don't tell them which is the best software in the world, but which is the best for their business, neutrally and free of charge""​. ",Somos la 1ª Consultora Online de Software para empresas y Profesionales. Neutral y sin costes.,2170,https://www.softwaredoit.es/index.html,https://softwaredoit.es/index.html,Barcelona,"Diagonal 459 principal, despacho 6, Barcelona, 08036, ES",3231,,Information Technology & Services,11-50 employees,"Barcelona, Barcelona",2012,"Software, ERP, CRM, SGA/WMS, RRHH, Ecommerce, Hosting, Management, Productivity, and Security",10413800,10413800,https://www.linkedin.com/sales/company/10413800/,11,SoftDoit,https://www.linkedin.com/company/10413800/,2024-09-01T01:41:19.967Z,https://www.linkedin.com/company/softdoit/,https://www.linkedin.com/company/softdoit/,
,,,Barcelona,https://www.linkedin.com/in/lidiapitzalis,https://www.linkedin.com/in/lidiapitzalis/,GRUPO EDELVIVES,https://media.licdn.com/dms/image/v2/D4D0BAQGCHjDsRHwHFQ/company-logo_200_200/company-logo_200_200/0/1705579087874/grupo_edelvives_logo?e=1733356800&v=beta&t=TuFg8tr_1WuzFx-jt_be8FfIz3gVgy3mC73z9_-kMYk,https://media.licdn.com/dms/image/v2/C4D1BAQEm1s35VLuxSA/company-background_10000/company-background_10000/0/1617612124805/grupo_edelvives_cover?e=1725760800&v=beta&t=QcxGOPVyct8YFGBLshS5_tkrHxpDhCOk6B9g0if7P8k,"Editorial de literatura infantil y juvenil que publica narrativa, poesía y álbumes ilustrados, con más de 130 años de historia. Destaca por publicar historias de alta calidad literaria, que promueven el pensamiento crítico y creativo. En tanto tiempo ha desarrollado colecciones para una amplia variedad de lectores.

Edelvives se dedica a cuidar la imaginación y ayudarla a crecer dentro de cada persona. La envasa en libros especiales, que distribuye en colegios, bibliotecas y librerías para lograr su objetivo con mayor eficacia, pero luego la libera una vez que llega a su destino. Cada libro es diferente. Sin embargo todos comparten los mismos criterios de envasado y fabricación: ilustraciones que favorecen la sensibilidad artística e historias y argumentos de estas y otras tierras que relatan la realidad de los niños, jóvenes y menos jóvenes.

El material utilizado en Edelvives para la elaboración de los libros es reciclable y perdura en los individuos sin fecha de caducidad, gracias al clásico proceso de impresión, que libera reflexiones y buenas ideas durante la lectura. Todos los libros incluyen, además, una llave para abrir el mundo interior.","Pase lo que pase, Edelvives siempre contigo. ",25259,https://edelvives.com/es,https://edelvives.com/es,Madrid,"Xaudaró, 25, Madrid, 28034, ES",82,"September 12, 2023",Book and Periodical Publishing,"501-1,000 employees",,1889,,3069946,3069946,https://www.linkedin.com/sales/company/3069946/,481,GRUPO EDELVIVES,https://www.linkedin.com/company/3069946/,2024-09-01T01:41:34.959Z,https://www.linkedin.com/company/grupo-edelvives/,https://www.linkedin.com/company/grupo-edelvives/,
,,,Barcelona,https://www.linkedin.com/in/remyclaret,https://www.linkedin.com/in/remyclaret/,Odaseva,https://media.licdn.com/dms/image/v2/C560BAQHX-JvpvUj4rw/company-logo_200_200/company-logo_200_200/0/1630652153999/odaseva_logo?e=1733356800&v=beta&t=JTbqhM4YPB7fkDh6r2GOh4hrDK1OFC2n71S5hpRaxS4,https://media.licdn.com/dms/image/v2/D4E1BAQFTuUolcWV9Tg/company-background_10000/company-background_10000/0/1677595292924/odaseva_cover?e=1725760800&v=beta&t=_KxkZd3qmFlolFrzBcQMUL1S07MlAo9wl5wMtlwOsyE,"Odaseva delivers the strongest data security solution for enterprises running on Salesforce, safeguarding confidentiality and integrity of critical business information. The Odaseva Enterprise Data Security Platform ensures business continuity, regulatory compliance, and powerful protection against threats to Salesforce data. It is designed and built specifically to solve the complex challenges of large-scale global organizations.

Odaseva’s integrated suite of security products features Zero Trust architecture and real-time processing that not only meets but anticipates the stringent demands of global compliance. We provide businesses with the tools to prove recovery readiness, streamline precise data restoration, and leverage tools that protect the integrity and availability of critical data. 

With Odaseva, enterprises can confidently navigate the evolving data security landscape, ensuring that operations remain uninterrupted and aligned with regulatory standards.",Odaseva helps Salesforce enterprises protect and secure their most valuable asset - data.,6809,http://www.odaseva.com,odaseva.com,San Francisco,"160 Spear St, San Francisco, 94105, US",3231,"September 12, 2023",Information Technology & Services,51-200 employees,"San Francisco, California",2012,"Backup & Restore for Salesforce, Release Management Tools for Salesforce, High Availability for Salesforce, Org Copy for Salesforce, Archiving for Salesforce, Business Continuity Planning Salesforce, Data Sampling for Salesforce, GDPR, data privacy, and Data compliance",3113168,3113168,https://www.linkedin.com/sales/company/3113168/,160,Odaseva,https://www.linkedin.com/company/3113168/,2024-09-01T01:41:52.050Z,https://www.linkedin.com/company/odaseva/,https://www.linkedin.com/company/odaseva/,
,,,Greater Barcelona Metropolitan Area,https://www.linkedin.com/in/matildejareno,https://www.linkedin.com/in/matildejareno/,Blue Yonder,https://media.licdn.com/dms/image/v2/D560BAQFiDXXuM80LbQ/company-logo_200_200/company-logo_200_200/0/1715093188006/blueyonder_logo?e=1733356800&v=beta&t=aD-WPZ9NfwjHNQ6eh1WATF8NUfv7MJA1q_gZ-0mXc9s,https://media.licdn.com/dms/image/v2/D561BAQGKzyigU-N9EQ/company-background_10000/company-background_10000/0/1720544070601/blueyonder_cover?e=1725760800&v=beta&t=YPvQAy8iV7gzQmrPMiRzqZRSM4f1vFDPh4pHf4Et5MA,"Blue Yonder is the world leader in digital supply chain and omni-channel commerce fulfillment. Our intelligent, end-to-end platform enables retailers, manufacturers and logistics providers to seamlessly predict, pivot and fulfill customer demand. With Blue Yonder, you can make more automated, profitable business decisions that deliver greater growth and re-imagined customer experiences. Blue Yonder - Fulfill your Potential  

Blue Yonder’s tagline “Fulfill Your Potential” reflects the company’s mission to empower every organization and person on the planet to fulfill their potential. Each day, our global teams of associates and business partners work together to accelerate global economic growth, increase sustainability and prosperity with a Sonoran Spirit. 

EEO Statement
Blue Yonder is proud to be an Equal Opportunity Employer. We want you to bring your authentic self to work every day. We know that the best businesses are diverse and inclusive. Our unique talents make for great ideas, empathetic workplaces and drive results. We welcome all job applicants, so apply today. 

All qualified applicants will receive consideration for employment without regard to race, color, religion, marital status, gender, gender identity or expression, sexual orientation, national origin, genetics, disability, age, or veteran status or any other characteristic protected by law applicable to the state in which you work. 

View the current Labor Condition Applications, as displayed in compliance with the regulations of the United States Department of Labor.

Blue Yonder endeavors to make blueyonder.com accessible to any and all users. If you would like to contact us regarding the accessibility of our website or need assistance completing the application process, please contact Recruiting at (480) 308-3000 or accommodations@blueyonder.com.","The #1 supply chain platform delivering more growth, less waste and amazing customer experiences. #Fulfillyourpotential",212561,https://blueyonder.com/,https://blueyonder.com,Scottsdale,"15059 N Scottsdale Rd, Scottsdale, 85254, US",4,"August 15, 2023",Software Development,"5,001-10,000 employees","Scottsdale, Arizona",1985,"Demand Forecast & Replenishment, Price Optimization, Artificial Intelligence, Retail, Learning Solutions, Warehouse Management, Transportation Management, Supply Chain Planning, Category Management, and Order Management",2716085,2716085,https://www.linkedin.com/sales/company/2716085/,6503,Blue Yonder,https://www.linkedin.com/company/2716085/,2024-09-01T01:42:07.367Z,https://www.linkedin.com/company/blueyonder/,https://www.linkedin.com/company/blueyonder/,
,,,Greater Barcelona Metropolitan Area,https://www.linkedin.com/in/xaviarderiu,https://www.linkedin.com/in/xaviarderiu/,GRUP MEDIAPRO,https://media.licdn.com/dms/image/v2/C4D0BAQFoV1vHPC_bEA/company-logo_200_200/company-logo_200_200/0/1657871784725?e=1733356800&v=beta&t=XK6T4BS_xH_AtQiQ0ObrA71tGh30bVPbI5p9eQb4dVc,https://media.licdn.com/dms/image/v2/D4D1BAQF6nXh9Udarrw/company-background_10000/company-background_10000/0/1719821333171/grupmediapro_cover?e=1725760800&v=beta&t=cbciPhR1-LokaKjn4SgYxJUHiJQxFzCXPD5Aa7_BXu8,"MEDIAPRO es un grupo líder en el sector audiovisual europeo único en integración de contenidos, producción y distribución audiovisual, con actividad en todo el mundo a través de sus 32 sedes en 4 continentes.
El Grupo desarrolla una importante actividad en la planificación de smarts cities, el diseño y la implementación de espacios museísticos interactivos con la tecnología más avanzada y la planificación de contenidos transversales destinados a acciones de marketing y publicidad.

MEDIAPRO proporciona la creatividad y las soluciones técnicas necesarias para diseñar, producir y distribuir cualquier proyecto audiovisual o multicanal en cualquier rincón del mundo.",Referente en el sector audiovisual europeo. Somos lo que ves | Líderes - Responsables - Independientes - Diversos,151934,https://www.mediapro.tv,https://mediapro.tv,Barcelona,"Diagonal 177, Barcelona,  08018, ES",126,"June 10, 2024",Media Production,"5,001-10,000 employees",,1994,"Producción audiovisual, Producción televisiva, Producción cinematográfica, Integración de contenidos, Distribución audiovisual, Derechos audiovisuales, Marketing y publicidad, Smarts cities, and Espacios museísticos",19194,19194,https://www.linkedin.com/sales/company/19194/,3164,GRUP MEDIAPRO,https://www.linkedin.com/company/19194/,2024-09-01T01:42:19.819Z,https://www.linkedin.com/company/grupmediapro/,https://www.linkedin.com/company/grupmediapro/,
,,,Greater Barcelona Metropolitan Area,https://www.linkedin.com/in/albertorocahernandez,https://www.linkedin.com/in/albertorocahernandez/,CEI Europe,https://media.licdn.com/dms/image/v2/D4D0BAQF7R_uNEc-wYQ/company-logo_200_200/company-logo_200_200/0/1722238054257/ceieu_logo?e=1733356800&v=beta&t=Emu99VhNtwQ-kAHsPT5NMLH6iKCAuCkd6agRpLW9QVc,https://media.licdn.com/dms/image/v2/D4D1BAQFhovbc5z3dkQ/company-background_10000/company-background_10000/0/1654855948641/ceieu_cover?e=1725760800&v=beta&t=RcTLbdMiu4LrgM_JmDbfGVzOdywPKAmdEKymwE5RwD4,"CEI Europe is a leading Tech consultancy firm in Spain which provides Business Solutions (ERP, CRM, Industry-specific software, Document management and Collaboration, BI) built on platforms such as Microsoft, and also state-of-the-art Services (System integration, Technology and Business audits, Advisory, etc.) for Manufacturing, Distribution, Services and Tourism companies.
 
It has a deep technological and business know-how as a result of the experience gained with more than 1,000 implementations in Spain and all over the world.
 
A team of over 160 specialized professionals (more than 75 certificated in different solutions) works for the company, which has offices in strategic points around Spain: Sant Cugat del Vallès (Barcelona), Madrid, Palma de Mallorca and Lleida.",CONSULTING | SOLUTIONS | RESULTS,3639,http://www.ceieu.com,ceieu.com,Sant Cugat del Vallès,"Av. Vía Augusta, 15-25 Local 30, edi.A2, @Sant Cugat Business Park, Sant Cugat del Vallès, Barcelona 08174, ES | ES | Parc Bit, C/Sophie Germain Edificio Lleret, Planta 1, Palma de Mallorca, Baleares 07121, ES | Calle de Orense, 29 Escalera B Plta. 6 Puerta D, Madrid, Comunidad de Madrid 28020, ES | CEEI Bahía de Cádiz C/ Manantial, 13, Edificio CEEI Planta 1, Pol. Ind. Las Salinas, El Puerto de Santa María, Cádiz 11500, ES",96,,IT Services and IT Consulting,51-200 employees,"Sant Cugat del Vallès, Barcelona",2021,"Microsoft Dynamics NAV (Navision), Microsoft Dynamics AX (Axapta), Microsoft Dynamics CRM, Sharepoint, Desarrollo plataforma Microsoft, Business Intelligence (BI), Infraestructuras y virtualización, Microsoft Software Factory, Servicios Tecnológicos, and Business Central",2741991,2741991,https://www.linkedin.com/sales/company/2741991/,64,CEI Europe,https://www.linkedin.com/company/2741991/,2024-09-01T01:42:34.706Z,https://www.linkedin.com/company/ceieu/,https://www.linkedin.com/company/ceieu/,902 222 450
,,,Greater Barcelona Metropolitan Area,https://www.linkedin.com/in/xesteban,https://www.linkedin.com/in/xesteban/,Enterprise Quality Management,https://media.licdn.com/dms/image/v2/C560BAQHRfrQD5sUFWA/company-logo_200_200/company-logo_200_200/0/1631306530704?e=1733356800&v=beta&t=CUT28nRdbRZX362-AzQttfVJsPkuUPkPa6yOeU69Chc,https://media.licdn.com/dms/image/v2/C4D1BAQFeDKVwCxcWpg/company-background_10000/company-background_10000/0/1583673753433/enterprise_quality_management_cover?e=1725760800&v=beta&t=8RaoWU6-YhAIXazblY_Q3D-DjNlveopJMYL6MsfKCgc,"EQM es una empresa de servicios relacionados con la tecnología enfocada a la gestión empresarial:

Damos servicios de implantación de ERP (sistemas de gestión empresarial), cubriendo todos los ámbitos de acción de la empresa (finanzas, compras, ventas, almacén, fabricación, proyectos,…).

Consultoría de negocio. Enfocado a proceso de negocio. Realizamos estudios de re-ingeniería de procesos o de mejora de productividad y eficiencia para las empresas, detectando los cuellos de botella y aquellos modelos de procesos que repercuten negativamente en la empresa.

Software ERP: Microsoft Dynamics AX, Microsoft Dynamics NAV, Microsoft Dynamics CRM, BaaN.
Catálogo de Soluciones. En EQM tenemos un catálogo de soluciones basadas en las herramientas ERP que ofrecen soluciones tanto verticales como horizontales para diferentes sectores industriales / empresariales.

Sistemas. En EQM damos cobertura a sus necesidades a nivel de sistemas, administrando toda su red y su parque informático, incluyendo servidores y demás dispositivos. Podemos ofrecerle soluciones de Outsourcing para poder externalizar con todas las garantías sus sistemas fuera de su empresa con la máxima seguridad.
 
Ofrecemos un servicio transparente, completo y satisfactorio a nuestros clientes.",Te acompañamos en la transformación digital de tu organización,1482,http://www.enterpriseqm.com,enterpriseqm.com,Zaragoza,"Paseo Independencia, 22, Zaragoza, 50004, ES",3231,,Information Technology & Services,51-200 employees,"Zaragoza, Zaragoza",,"Gold Partner Microsoft Dynamics, Servicios ERP BaaN, Outsourcing IT, and Servicios ERP SAP",1369864,1369864,https://www.linkedin.com/sales/company/1369864/,55,Enterprise Quality Management,https://www.linkedin.com/company/1369864/,2024-09-01T01:42:50.247Z,https://www.linkedin.com/company/enterprise-quality-management/,https://www.linkedin.com/company/enterprise-quality-management/,
,,,Barcelona,https://www.linkedin.com/in/albert-trill-3094111,https://www.linkedin.com/in/albert-trill-3094111/,Instituto Nacional de la Seguridad Social  INSS,https://media.licdn.com/dms/image/v2/C560BAQEGYwzJQLwerw/company-logo_200_200/company-logo_200_200/0/1630651826766/instituto_nacional_de_la_seguridad_social_inss_logo?e=1733356800&v=beta&t=Huy4fV7_CxbqvznXW_H76lxrVuXsjj2-nlipLuxTRd4,https://media.licdn.com/dms/image/v2/D4D1BAQEfyIVZt1nBww/company-background_10000/company-background_10000/0/1668531408478/instituto_nacional_de_la_seguridad_social_inss_cover?e=1725843600&v=beta&t=ksq8yq6z60iQLC789Nw9lolh1JgCYJF1_u7iKtzBl1M,"El Instituto Nacional de la Seguridad Social (INSS) es una Entidad Gestora cuya competencia genérica se extiende a la gestión y administración de las prestaciones económicas del Sistema de la Seguridad Social, con excepción de aquéllas cuya gestión está atribuida al Instituto de Mayores y Servicios Sociales o a los servicios competentes de las Comunidades Autónomas.

Concretamente, el Instituto Nacional de la Seguridad Social tiene atribuidas, entre otras, las siguientes competencias: reconocimiento y control del derecho a las prestaciones económicas que otorga el Sistema de la Seguridad Social en su modalidad contributiva, sin perjuicio de las competencias atribuidas al Servicio Público de Empleo Estatal, en materia de prestaciones de protección por desempleo y al Instituto Social de la Marina en relación con el Régimen Especial de los Trabajadores del Mar; reconocimiento y control del derecho a la asignación económica por hijo a cargo, y pagos únicos por nacimiento o adopción de hijo en supuestos de familias numerosas, monoparentales y en los casos de madres con discapacidad, o por parto o adopción múltiple; reconocimiento del derecho a la asistencia sanitaria, ingreso mínimo vital; relaciones Internacionales de carácter institucional y negociación y ejecución de los Convenios Internacionales de Seguridad Social; gestión y funcionamiento del Registro de Prestaciones Sociales Públicas; gestión de las prestaciones económicas y sociales del síndrome tóxico",,44348,http://WWW.SEG-SOCIAL.ES,WWW.SEG-SOCIAL.ES,ESPAÑA,"ESPAÑA,   ES",75,,Government Administration,"5,001-10,000 employees",,,,74689270,74689270,https://www.linkedin.com/sales/company/74689270/,1084,Instituto Nacional de la Seguridad Social  INSS,https://www.linkedin.com/company/74689270/,2024-09-02T00:31:04.395Z,https://www.linkedin.com/company/instituto-nacional-de-la-seguridad-social-inss/,https://www.linkedin.com/company/instituto-nacional-de-la-seguridad-social-inss/,
,,,Barcelona,https://www.linkedin.com/in/josep-lluis-riera,https://www.linkedin.com/in/josep-lluis-riera/,Teradata,https://media.licdn.com/dms/image/v2/D560BAQGgQByLIN_rtA/company-logo_200_200/company-logo_200_200/0/1697134375805/teradata_logo?e=1733356800&v=beta&t=Yd33_Vd6Jj8zhqJvNhoQnJVPCUmUHncTdbn8ToFBXag,https://media.licdn.com/dms/image/v2/D561BAQGQwFK5rhlkFA/company-background_10000/company-background_10000/0/1697134158733/teradata_cover?e=1725843600&v=beta&t=uJ9ERBL0LnluNCKF-XL6apobpKoKNLGEfOUtWMw4fEE,"At Teradata, we believe that people thrive when empowered with better information. Our best-in-class cloud analytics and data platform delivers the harmonized data and trusted AI/ML organizations need for confident decision-making, faster innovation, and impactful business results.  See how at Teradata.com. ",The most complete cloud analytics and data platform for AI,384000,https://www.teradata.com,https://teradata.com,San Diego,"17095 Via del Campo, San Diego, 92127, US",4,"August 16, 2023",Software Development,"10,001+ employees","San Diego, California",1979,"Business Analytics Solutions, Hybrid Cloud Solutions, Cloud, Consulting, AI, and Generative AI",1466,"1466,14996",https://www.linkedin.com/sales/company/1466/,10499,Teradata,https://www.linkedin.com/company/1466/,2024-09-02T00:31:16.222Z,https://www.linkedin.com/company/teradata/,https://www.linkedin.com/company/teradata/,858-485-4000
,,,Greater Barcelona Metropolitan Area,https://www.linkedin.com/in/uriartedavid,https://www.linkedin.com/in/uriartedavid/,Aticco Living,https://media.licdn.com/dms/image/v2/D4D0BAQHxilorOs44xw/company-logo_200_200/company-logo_200_200/0/1721643451668/aticcoliving_logo?e=1733356800&v=beta&t=BGY5-wSjba_0VPWsL4w2bCxpS1MwTxbhdwOVkicGrDU,https://media.licdn.com/dms/image/v2/D4D1BAQGEymqlVtQmww/company-background_10000/company-background_10000/0/1721643438194/aticcoliving_cover?e=1725843600&v=beta&t=wExbj_4JKl_ey-3vaLXfpq4eVZc824DZGNOKv8P7bEk,"Aticco Living es un concepto de vivienda adaptado a las nuevas generaciones y al estilo de vida de las sociedades líquidas. Ofrecemos soluciones flexibles que permiten vivir en las mejores zonas urbanas a un precio asequible y en espacios diseñados para mejorar la calidad de vida de las personas. 
Creamos ambientes que tienen un impacto positivo en la vida de nuestros colivers, donde se mezcla vivir, trabajar y divertirse.  

Nuestra misión es transformar la forma de vivir en las ciudades y luchar contra la rigidez del mercado tradicional. Potenciamos el poder de convivir en comunidad y la experiencia por encima de la pertenencia. Defendemos el derecho de acceso a espacios verdes, abiertos y luminosos, sin importar el poder adquisitivo. Ofrecemos interiores estética y anímicamente funcionales, que acogen y hacen sentir a cada coliver como en su hogar soñado.","Live together. Grow together.
Únete a nuestra comunidad y disfruta de un estilo de vida flexible, cómodo y colaborativo.",2632,http://www.aticcoliving.com,aticcoliving.com,Barcelona,"Carrer de Provença, 339, Barcelona, Cataluña / Catalunya 08037, ES",44,,Real Estate,2-10 employees,"Barcelona, Cataluña / Catalunya",2020,,67222107,67222107,https://www.linkedin.com/sales/company/67222107/,13,Aticco Living,https://www.linkedin.com/company/67222107/,2024-09-02T00:31:26.688Z,https://www.linkedin.com/company/aticcoliving/,https://www.linkedin.com/company/aticcoliving/,
,,,Barcelona,https://www.linkedin.com/in/romistry,https://www.linkedin.com/in/romistry/,IOMED,https://media.licdn.com/dms/image/v2/D4E0BAQG33wq3pzxx5g/company-logo_200_200/company-logo_200_200/0/1694602545529/iomed_logo?e=1733356800&v=beta&t=HKD9zdyp1uZ5kGCNg-Yrj0EcKPFqmf7fpDGKUKMupL4,https://media.licdn.com/dms/image/v2/D4E1BAQG5Pp9mY2JduA/company-background_10000/company-background_10000/0/1694521604802/iomed_cover?e=1725843600&v=beta&t=EG67aSZsXvVIOLboanOvNDxaOsZgN2_T65b04red_78,"Our Healthcare Data Activation technology leverages the power of Artificial Intelligence to unlock healthcare data from hospitals' data sources. We activate data from both structured and unstructured sources, including human-written records, thanks to our Natural Language Processing System.  All data is standardizend into OMOP Common Data Model , and never leaves hospitals' in-house systems, thanks to our Federated Data Model , enabling its comprehensive understanding for healthcare information while maintaining data protection and security.",Empowering Healthcare Data,15157,https://iomed.health/,https://iomed.health,Barcelona,"Carrer de Sant Antoni Maria Claret, 167, Recinte Modernista Sant Pau, Edificio Sant Manel , Barcelona, Cataluña / Catalunya 08025, ES",4,,Software Development,11-50 employees,"Barcelona, Cataluña / Catalunya",2016,"Datos clínicos , Estructuración de datos, Inteligencia Artificial, Historia clínica, EHR, Health IT, Deep Learning, API , Software, HCE, and Natural Language Processing",10394930,10394930,https://www.linkedin.com/sales/company/10394930/,61,IOMED,https://www.linkedin.com/company/10394930/,2024-09-02T00:31:37.969Z,https://www.linkedin.com/company/iomed/,https://www.linkedin.com/company/iomed/,
,,,Greater Barcelona Metropolitan Area,https://www.linkedin.com/in/jaumesole,https://www.linkedin.com/in/jaumesole/,TaRSix,https://media.licdn.com/dms/image/v2/C4E0BAQHbnUYWmOcrOQ/company-logo_200_200/company-logo_200_200/0/1663108650675?e=1733356800&v=beta&t=f1IGTNk0wmFoRq1Unlep_JJQDE_sjy9uHevczTScHuQ,https://media.licdn.com/dms/image/v2/D4E1BAQGLHiJYLPL-aA/company-background_10000/company-background_10000/0/1663111109070/tarsix_cover?e=1725843600&v=beta&t=1Vqfd8kox453GOfEsQ3gwhtwTlSYSyCHFGAOkAgKUbE,"Advanced Technologies for Finance and other sectors. Portfolio design,  assesment & management; Compliance; Accounting & Fiscal; Cibersecurity; Digital transformation & Cloud IT; Innovation; Executive consultancy...",Advanced Technologies & Support for Finance sector and other industries,26,www.tar-six.com,tar-six.com,Bilbao,"Alameda de Mazarredo 15, Bilbao,  48001, ES",6,,"Technology, Information and Internet",11-50 employees,,1995,"portfolio design, assesment & management, Compliance, Accounting & Fiscal, Cybersecurity, Cloud design & deployment, Innovation, and Executive consulting",87247078,87247078,https://www.linkedin.com/sales/company/87247078/,3,TaRSix,https://www.linkedin.com/company/87247078/,2024-09-02T00:31:48.234Z,https://www.linkedin.com/company/tarsix/,https://www.linkedin.com/company/tarsix/,
,,,Greater Barcelona Metropolitan Area,https://www.linkedin.com/in/guillermo-von-der-walde-52066b1,https://www.linkedin.com/in/guillermo-von-der-walde-52066b1/,Varicent,https://media.licdn.com/dms/image/v2/C4D0BAQFNj-NBOLMROw/company-logo_200_200/company-logo_200_200/0/1630494627392/varicent_logo?e=1733356800&v=beta&t=jMmk64PWXTifog8WbHracFfqYO50SlADk6rKdMhvm2Y,https://media.licdn.com/dms/image/v2/D561BAQGg-ChRjUEajg/company-background_10000/company-background_10000/0/1721323710136/varicent_cover?e=1725843600&v=beta&t=7vZ_LoQb7cHhYwNCNGELsQrcMwN9w63uA41B_buzbtc,"Varicent delivers market-leading SaaS software solutions that help revenue leaders drive growth. Its full suite of solutions helps companies worldwide deliver intelligent territory and quota plans, efficient revenue operations, and impactful incentives programs. As a named leader in the sales performance management and revenue performance management space, Varicent enables customers to design, amplify, and optimize their go-to-market strategies to create a connected path to revenue.",Industry-Leading Sales Performance Management Software for Growth Market and Enterprise Organizations.,18270,https://varicent.com,https://varicent.com,Toronto,"4711 Yonge St., Toronto, M2N 6K8, CA",4,"June 15, 2023",Software Development,"501-1,000 employees","Toronto, Ontario",2003,"Incentive Compensation Management, Sales Performance Management Software, Sales Planning, Territory and Quota Planning, Sales Compensation, Revenue Intelligence, and AI-Driven Forecasting",50650,50650,https://www.linkedin.com/sales/company/50650/,668,Varicent,https://www.linkedin.com/company/50650/,2024-09-02T00:31:59.828Z,https://www.linkedin.com/company/varicent/,https://www.linkedin.com/company/varicent/,
